-1.37275 -0.947785
-1.35271 -0.944254
-1.33267 -0.940526
-1.31263 -0.936594
-1.29259 -0.932449
-1.27255 -0.928084
-1.25251 -0.923491
-1.23246 -0.918661
-1.21242 -0.913586
-1.19238 -0.908259
-1.17234 -0.902672
-1.1523 -0.896815
-1.13226 -0.890682
-1.11222 -0.884263
-1.09218 -0.877553
-1.07214 -0.870542
-1.0521 -0.863223
-1.03206 -0.855589
-1.01202 -0.847632
-0.991984 -0.839347
-0.971944 -0.830725
-0.951904 -0.82176
-0.931864 -0.812448
-0.911824 -0.80278
-0.891784 -0.792753
-0.871743 -0.782361
-0.851703 -0.7716
-0.831663 -0.760465
-0.811623 -0.748952
-0.791583 -0.737059
-0.771543 -0.724783
-0.751503 -0.712121
-0.731463 -0.699072
-0.711423 -0.685634
-0.691383 -0.671808
-0.671343 -0.657594
-0.651303 -0.642992
-0.631263 -0.628004
-0.611222 -0.612631
-0.591182 -0.596878
-0.571142 -0.580747
-0.551102 -0.564242
-0.531062 -0.547369
-0.511022 -0.530132
-0.490982 -0.512539
-0.470942 -0.494597
-0.450902 -0.476312
-0.430862 -0.457695
-0.410822 -0.438752
-0.390782 -0.419496
-0.370741 -0.399935
-0.350701 -0.380082
-0.330661 -0.359948
-0.310621 -0.339545
-0.290581 -0.318886
-0.270541 -0.297986
-0.250501 -0.276857
-0.230461 -0.255516
-0.210421 -0.233976
-0.190381 -0.212254
-0.170341 -0.190366
-0.150301 -0.168328
-0.130261 -0.146156
-0.11022 -0.123869
-0.0901804 -0.101482
-0.0701403 -0.0790152
-0.0501002 -0.0564848
-0.0300601 -0.033909
-0.01002 -0.011306
0.01002 0.011306
0.0300601 0.033909
0.0501002 0.0564848
0.0701403 0.0790152
0.0901804 0.101482
0.11022 0.123869
0.130261 0.146156
0.150301 0.168328
0.170341 0.190366
0.190381 0.212254
0.210421 0.233976
0.230461 0.255516
0.250501 0.276857
0.270541 0.297986
0.290581 0.318886
0.310621 0.339545
0.330661 0.359948
0.350701 0.380082
0.370741 0.399935
0.390782 0.419496
0.410822 0.438752
0.430862 0.457695
0.450902 0.476312
0.470942 0.494597
0.490982 0.512539
0.511022 0.530132
0.531062 0.547369
0.551102 0.564242
0.571142 0.580747
0.591182 0.596878
0.611222 0.612631
0.631263 0.628004
0.651303 0.642992
0.671343 0.657594
0.691383 0.671808
0.711423 0.685634
0.731463 0.699072
0.751503 0.712121
0.771543 0.724783
0.791583 0.737059
0.811623 0.748952
0.831663 0.760465
0.851703 0.7716
0.871743 0.782361
0.891784 0.792753
0.911824 0.80278
0.931864 0.812448
0.951904 0.82176
0.971944 0.830725
0.991984 0.839347
1.01202 0.847632
1.03206 0.855589
1.0521 0.863223
1.07214 0.870542
1.09218 0.877553
1.11222 0.884263
1.13226 0.890682
1.1523 0.896815
1.17234 0.902672
1.19238 0.908259
1.21242 0.913586
1.23246 0.918661
1.25251 0.923491
1.27255 0.928084
1.29259 0.932449
1.31263 0.936594
1.33267 0.940526
1.35271 0.944254
1.37275 0.947785
1.39279 0.951127
1.41283 0.954287
1.43287 0.957274
1.45291 0.960094
1.47295 0.962754
1.49299 0.965262
1.51303 0.967624
1.53307 0.969848
1.55311 0.971938
1.57315 0.973903
1.59319 0.975748
1.61323 0.977478
1.63327 0.9791
1.65331 0.980619
1.67335 0.982041
1.69339 0.983371
1.71343 0.984613
1.73347 0.985773
1.75351 0.986856
1.77355 0.987864
1.79359 0.988804
1.81363 0.989678
1.83367 0.990491
1.85371 0.991247
1.87375 0.991948
1.89379 0.992599
1.91383 0.993202
1.93387 0.99376
1.95391 0.994277
1.97395 0.994755
1.99399 0.995197
2.01403 0.995604
2.03407 0.99598
2.05411 0.996327
2.07415 0.996646
2.09419 0.99694
2.11423 0.99721
2.13427 0.997458
2.15431 0.997686
2.17435 0.997895
2.19439 0.998086
2.21443 0.998262
2.23447 0.998422
2.25451 0.998569
2.27455 0.998703
2.29459 0.998826
2.31463 0.998937
2.33467 0.999039
2.35471 0.999132
2.37475 0.999216
2.39479 0.999293
2.41483 0.999362
2.43487 0.999426
2.45491 0.999483
2.47495 0.999535
2.49499 0.999582
2.51503 0.999625
2.53507 0.999663
2.55511 0.999698
2.57515 0.999729
2.59519 0.999758
2.61523 0.999783
2.63527 0.999806
2.65531 0.999827
2.67535 0.999845
2.69539 0.999862
2.71543 0.999877
2.73547 0.999891
2.75551 0.999903
2.77555 0.999913
2.79559 0.999923
2.81563 0.999932
2.83567 0.999939
2.85571 0.999946
2.87575 0.999952
2.89579 0.999958
2.91583 0.999963
2.93587 0.999967
2.95591 0.999971
2.97595 0.999974
2.99599 0.999977
3.01603 0.99998
3.03607 0.999982
3.05611 0.999985
3.07615 0.999986
3.09619 0.999988
3.11623 0.99999
3.13627 0.999991
3.15631 0.999992
3.17635 0.999993
3.19639 0.999994
3.21643 0.999995
3.23647 0.999995
3.25651 0.999996
3.27655 0.999996
3.29659 0.999997
3.31663 0.999997
3.33667 0.999998
3.35671 0.999998
3.37675 0.999998
3.39679 0.999998
3.41683 0.999999
3.43687 0.999999
3.45691 0.999999
3.47695 0.999999
3.49699 0.999999
3.51703 0.999999
3.53707 0.999999
3.55711 1
3.57715 1
3.59719 1
3.61723 1
3.63727 1
3.65731 1
3.67735 1
3.69739 1
3.71743 1
3.73747 1
3.75752 1
3.77756 1
3.7976 1
3.81764 1
3.83768 1
3.85772 1
3.87776 1
3.8978 1
3.91784 1
3.93788 1
3.95792 1
3.97796 1
