-1.32866 -0.939756
-1.31663 -0.937397
-1.30461 -0.934962
-1.29259 -0.932449
-1.28056 -0.929857
-1.26854 -0.927184
-1.25651 -0.924428
-1.24449 -0.921588
-1.23246 -0.918661
-1.22044 -0.915646
-1.20842 -0.912542
-1.19639 -0.909345
-1.18437 -0.906056
-1.17234 -0.902672
-1.16032 -0.89919
-1.1483 -0.895611
-1.13627 -0.891931
-1.12425 -0.888149
-1.11222 -0.884263
-1.1002 -0.880272
-1.08818 -0.876175
-1.07615 -0.871968
-1.06413 -0.867651
-1.0521 -0.863223
-1.04008 -0.858681
-1.02806 -0.854023
-1.01603 -0.84925
-1.00401 -0.844358
-0.991984 -0.839346
-0.97996 -0.834214
-0.967936 -0.828959
-0.955912 -0.823581
-0.943888 -0.818077
-0.931864 -0.812447
-0.91984 -0.80669
-0.907816 -0.800804
-0.895792 -0.794788
-0.883768 -0.78864
-0.871743 -0.782361
-0.859719 -0.775949
-0.847695 -0.769403
-0.835671 -0.762722
-0.823647 -0.755905
-0.811623 -0.748952
-0.799599 -0.741862
-0.787575 -0.734635
-0.775551 -0.727269
-0.763527 -0.719764
-0.751503 -0.712121
-0.739479 -0.704338
-0.727455 -0.696415
-0.715431 -0.688353
-0.703407 -0.680151
-0.691383 -0.671808
-0.679359 -0.663326
-0.667335 -0.654705
-0.655311 -0.645943
-0.643287 -0.637043
-0.631263 -0.628004
-0.619238 -0.618826
-0.607214 -0.609511
-0.59519 -0.600059
-0.583166 -0.590471
-0.571142 -0.580747
-0.559118 -0.570888
-0.547094 -0.560897
-0.53507 -0.550773
-0.523046 -0.540517
-0.511022 -0.530132
-0.498998 -0.519619
-0.486974 -0.508979
-0.47495 -0.498213
-0.462926 -0.487324
-0.450902 -0.476313
-0.438878 -0.465181
-0.426854 -0.453932
-0.41483 -0.442566
-0.402806 -0.431087
-0.390782 -0.419496
-0.378758 -0.407795
-0.366733 -0.395988
-0.354709 -0.384076
-0.342685 -0.372061
-0.330661 -0.359948
-0.318637 -0.347737
-0.306613 -0.335433
-0.294589 -0.323038
-0.282565 -0.310554
-0.270541 -0.297986
-0.258517 -0.285335
-0.246493 -0.272606
-0.234469 -0.2598
-0.222445 -0.246923
-0.210421 -0.233976
-0.198397 -0.220964
-0.186373 -0.207889
-0.174349 -0.194756
-0.162325 -0.181568
-0.150301 -0.168328
-0.138277 -0.15504
-0.126253 -0.141707
-0.114228 -0.128335
-0.102204 -0.114925
-0.0901804 -0.101483
-0.0781563 -0.0880108
-0.0661323 -0.0745137
-0.0541082 -0.0609952
-0.0420842 -0.047459
-0.0300601 -0.0339091
-0.0180361 -0.0203494
-0.00601202 -0.0067838
0.00601202 0.0067838
0.0180361 0.0203494
0.0300601 0.0339091
0.0420842 0.047459
0.0541082 0.0609952
0.0661323 0.0745137
0.0781563 0.0880108
0.0901804 0.101483
0.102204 0.114925
0.114228 0.128335
0.126253 0.141707
0.138277 0.15504
0.150301 0.168328
0.162325 0.181568
0.174349 0.194756
0.186373 0.207889
0.198397 0.220964
0.210421 0.233976
0.222445 0.246923
0.234469 0.2598
0.246493 0.272606
0.258517 0.285335
0.270541 0.297986
0.282565 0.310554
0.294589 0.323038
0.306613 0.335433
0.318637 0.347737
0.330661 0.359948
0.342685 0.372061
0.354709 0.384076
0.366733 0.395988
0.378758 0.407795
0.390782 0.419496
0.402806 0.431087
0.41483 0.442566
0.426854 0.453932
0.438878 0.465181
0.450902 0.476313
0.462926 0.487324
0.47495 0.498213
0.486974 0.508979
